Date,BTC_Price,ETH_Price,LTC_Price,BTC_Price_Change,ETH_Price_Change,LTC_Price_Change,BTC_Price_Volatility,ETH_Price_Volatility,LTC_Price_Volatility,BTC_Volume,ETH_Volume,LTC_Volume,BTC_Sharpe,ETH_Sharpe,LTC_Sharpe,229_BTC,229_ETH,229_LTC
21-Mar-17,1120.54,43.15,4.01,66.31,-0.24,-0.02,67.07,1.89,0.06,337391000,91265400,4970080,0.189686729,0.165280985,0.549996592,0,0,0
20-Mar-17,1054.23,43.39,4.03,17.49,-1.35,0.07,26.35,3.79,0.16,286530000,154701000,4068240,0.542235664,-0.078606168,0.275440824,1,-1,-1
19-Mar-17,1036.74,44.74,3.96,62.92,10.58,-0.01,93.18,11.66,0.13,406648000,239430000,6013050,0.579701246,-0.261051765,0.207961611,1,-1,1
18-Mar-17,973.82,34.16,3.97,-126.41,-12.67,-0.09,156.42,15.17,0.3,621302000,262180000,12199700,0.942204566,-0.063340342,0.380335347,1,1,-1
17-Mar-17,1100.23,46.83,4.06,-87.58,0.48,-0.18,80.59,16.9,0.19,706599000,497534000,11109600,0.588356912,-1.254040874,-0.233669374,-1,-1,-1
16-Mar-17,1187.81,46.35,4.24,-61.8,11.29,0.08,105.54,11.81,0.28,638568000,454418000,12755200,-0.055006297,-1.6256288,-0.617740169,-1,1,-1
15-Mar-17,1249.61,35.06,4.16,9.61,6.41,0.1,11.86,6.63,0.18,297805000,170344000,6571900,-1.211585503,-1.630832701,-0.581706329,-1,1,1
14-Mar-17,1240,28.65,4.06,8.08,0.06,-0.11,24.09,2.61,0.16,245306000,101797000,7928910,-0.193422161,-1.580451612,-0.269783286,1,1,1
13-Mar-17,1231.92,28.59,4.17,10.54,5.15,0.33,20.34,7.1,0.42,380277000,255488000,22439100,-0.314475044,-2.47015942,-0.564547364,1,1,-1
12-Mar-17,1221.38,23.44,3.84,45.55,1.97,0.04,51.62,2.06,0.08,227176000,74628900,3373750,0.032208452,-0.441496423,-0.059377939,1,1,1
11-Mar-17,1175.83,21.47,3.8,59.11,2.14,0.05,77.51,2.58,0.09,283320000,69150100,3463740,0.351268657,-0.160164308,0.359086137,1,1,1
10-Mar-17,1116.72,19.33,3.75,-71.77,1.58,-0.09,193.22,1.98,0.15,563796000,87506800,7090150,0.682176917,0.033743332,0.492229515,1,1,1
9-Mar-17,1188.49,17.75,3.84,38.49,1.1,0.06,56.23,1.5,0.08,212283000,31418400,3092100,0.328942391,0.17153984,0.149090201,-1,1,-1
8-Mar-17,1150,16.65,3.78,-73.54,-2.24,-0.04,84.08,2.23,0.07,332603000,44304600,4594400,0.767794057,0.563306038,0.629725323,1,1,1
7-Mar-17,1223.54,18.89,3.82,-49.29,-0.72,-0.1,70.75,0.99,0.11,291256000,37972200,5619560,0.221300265,0.061140554,0.441931214,-1,-1,-1
6-Mar-17,1272.83,19.61,3.92,5.71,0.31,0.02,11.4,0.99,0.07,153657000,32432700,4393810,-0.586730804,-0.545168574,-0.452837458,-1,-1,-1
5-Mar-17,1267.12,19.3,3.9,11.97,0.68,0.02,29.23,1.19,0.06,134127000,26816300,2836910,-0.824770167,-0.763496143,-0.49408522,1,1,1
4-Mar-17,1255.15,18.62,3.88,-19.84,-0.84,-0.04,48.89,1.43,0.06,183270000,27341900,3361400,-0.677459425,-0.725279086,-0.274531576,1,1,1
3-Mar-17,1274.99,19.46,3.92,23.98,0.43,0,29.6,2.26,0.1,315739000,95863400,7515680,-1.548449709,-1.97253921,-0.316850436,-1,-1,-1
2-Mar-17,1251.01,19.03,3.92,28.51,1.68,0.12,46.51,2.4,0.33,368275000,83627100,9439480,-1.541084522,-2.855438873,-0.316850436,1,1,0
1-Mar-17,1222.5,17.35,3.8,42.53,1.53,0.03,42.81,1.81,0.05,229057000,44927500,4405000,-0.388692576,-2.482815155,0.438701096,1,1,1
28-Feb-17,1179.97,15.82,3.77,0,0.42,-0.03,21.43,0.94,0.06,184956000,65478900,4045440,-0.138861126,-1.469560484,0.864375286,1,1,1
27-Feb-17,1179.97,15.4,3.8,14.77,0.88,-0.03,18.6,1.41,0.03,131570000,31667000,3766590,-0.479967961,-1.607236246,0.096945197,0,1,-1
26-Feb-17,1165.2,14.52,3.83,21.36,0.97,0,37.27,1.14,0.05,116486000,20307500,2688250,-0.380020001,-0.958129084,-0.526865937,1,1,-1
25-Feb-17,1143.84,13.55,3.83,-29.84,0.48,-0.02,50.26,0.74,0.05,139961000,18533900,3581200,-0.463334523,-0.892476078,-0.655892221,1,1,0
24-Feb-17,1173.68,13.07,3.85,6.96,-0.05,0.01,68.43,0.35,0.06,330759000,19574400,6921090,-1.425040293,-0.199492662,-1.847229212,-1,1,-1
23-Feb-17,1166.72,13.12,3.84,49.28,0.52,0.03,59.66,0.65,0.05,189454000,14522300,4096480,-1.064190588,-0.198613864,-0.450220127,1,-1,1
22-Feb-17,1117.44,12.6,3.81,2.14,-0.07,0.03,24.84,0.21,0.06,136100000,10360900,4547610,-0.855558612,0.089371305,0.153060099,1,1,1
21-Feb-17,1115.3,12.67,3.78,35.32,0.24,0.01,40.32,0.56,0.04,186869000,15183300,4110740,-1.143631889,0.222803402,0.072473281,1,-1,1
20-Feb-17,1079.98,12.43,3.77,32.11,-0.33,0.01,38.8,0.47,0.03,109478000,12994400,3128060,-1.127740999,0.612887319,0.278459741,1,1,1
19-Feb-17,1047.87,12.76,3.76,-6.55,-0.05,-0.03,13.35,0.16,0.05,77423300,7799740,2701490,-0.873927721,0.471058639,0.062528932,1,-1,1
18-Feb-17,1054.42,12.81,3.79,8.21,0.13,-0.04,14.14,0.15,0.05,99073500,9370010,3209270,-1.990090682,-0.417189409,-0.380279805,-1,-1,-1
17-Feb-17,1046.21,12.68,3.83,18.77,-0.22,0.04,27.53,0.25,0.07,136474000,11636500,4001350,-0.860143632,-0.330618486,-0.373900807,1,1,-1
16-Feb-17,1027.44,12.9,3.79,19.96,-0.02,-0.02,25.72,0.38,0.04,122277000,38002600,3991580,-0.413721552,-0.420743,0.004977175,1,-1,1
15-Feb-17,1007.48,12.92,3.81,2.93,-0.11,0.04,7.26,0.4,0.06,89759400,18464700,2683590,-0.378998874,-0.453232797,-0.159792929,1,-1,-1
14-Feb-17,1004.55,13.03,3.77,13.91,1.76,0.05,25.04,2.04,0.06,137946000,42911500,3994400,-0.187766294,-0.589678062,0.187069433,1,-1,1
13-Feb-17,990.64,11.27,3.72,-8.54,-0.13,-0.04,26.1,0.22,0.07,100607000,7216520,4721650,0.510923543,0.152708877,0.737832129,1,1,1
12-Feb-17,999.18,11.4,3.76,-5.27,0.05,-0.03,7.84,0.1,0.05,67530000,6264900,2706320,0.42860944,0.117204902,0.671713709,-1,-1,-1
11-Feb-17,1004.45,11.35,3.79,15.78,0.07,0.01,26.46,0.19,0.03,102261000,7544520,3340840,0.219555253,0.044903709,0.57994897,-1,1,-1
10-Feb-17,988.67,11.28,3.78,-5.71,0.25,-0.02,52.21,0.56,0.11,190452000,11914200,7918280,0.257579059,0.071831752,0.612675275,1,1,1
9-Feb-17,994.38,11.03,3.8,-68.69,-0.4,-0.22,135.65,0.93,0.37,407220000,18400300,21297300,0.315722634,0.451086805,0.608904885,-1,1,-1
8-Feb-17,1063.07,11.43,4.02,1.72,-0.09,-0.02,41.48,0.39,0.11,201855000,9688630,7016980,-0.50000124,-0.420210751,1.224719859,-1,-1,-1
7-Feb-17,1061.35,11.52,4.04,23.2,0.13,0,21.79,0.2,0.04,146007000,7629640,6570650,-0.729927665,-0.927393208,1.116375616,1,-1,-1
6-Feb-17,1038.15,11.39,4.04,10.81,0.04,0,16.48,0.14,0.04,111762000,5695440,4972300,-0.732808985,-0.876292519,0.688335315,1,1,0
5-Feb-17,1027.34,11.35,4.04,-15.56,-0.08,-0.02,21.26,0.17,0.05,114208000,5942960,4635400,-0.82796412,-0.794684871,0.688335315,1,1,0
4-Feb-17,1042.9,11.43,4.06,12.99,0.32,-0.02,30.74,0.37,0.08,155064000,14139500,6926300,-1.773864655,-1.460393098,-0.28610037,-1,-1,-1
3-Feb-17,1029.91,11.11,4.08,18.11,0.29,-0.01,25.08,0.35,0.07,201278000,12897800,8548470,-1.35865171,-1.333889008,-0.689306239,1,1,-1
2-Feb-17,1011.8,10.82,4.09,22.78,0.09,0.01,30.3,0.34,0.07,145821000,10172500,5175450,-0.952775397,-0.616347944,-0.736136741,1,1,-1
1-Feb-17,989.02,10.73,4.08,18.62,0,0,18.37,0.29,0.1,150110000,12852200,7753930,-0.708435875,-0.46118346,-0.645682282,1,1,1
31-Jan-17,970.4,10.73,4.08,50.02,0.16,0.06,51.06,0.21,0.08,164582000,11648700,15799800,-0.535542569,-0.311301483,-0.771486962,1,0,0
30-Jan-17,920.38,10.57,4.02,0.88,0.09,0.17,3.58,0.24,0.16,78227300,8042180,10192700,-0.595682955,0.00283324,-0.882216283,1,1,1
29-Jan-17,919.5,10.48,3.85,-2.09,-0.08,0,4.27,0.12,0.02,60851700,4689950,2804420,-0.840551789,0.716181641,-0.174348202,1,1,1
28-Jan-17,921.59,10.56,3.85,1.84,0.02,-0.01,4.1,0.15,0.03,68979600,6580700,3305270,0.000846896,0.678278344,-0.019055905,-1,-1,0
27-Jan-17,919.75,10.54,3.86,2.16,-0.05,0.03,7.37,0.17,0.05,125594000,7189170,5049680,0.071633065,0.321493772,-0.047474796,1,1,-1
26-Jan-17,917.59,10.59,3.83,16.05,0.02,0.12,17.11,0.16,0.13,131958000,8465020,5817220,0.062419503,0.517471551,0.201231217,1,-1,1
25-Jan-17,901.54,10.57,3.71,8.85,-0.06,-0.08,11.56,0.14,0.11,120831000,6751450,6863540,-0.063218068,0.040246654,1.028322096,1,1,1
24-Jan-17,892.69,10.63,3.79,-28.32,-0.19,-0.05,31.85,0.2,0.06,111349000,8327330,2629220,0.08315886,-0.213929673,0.406802229,1,-1,-1
23-Jan-17,921.01,10.82,3.84,-3.66,0.12,0,11.53,0.17,0.04,73588600,7267210,2725110,-0.593352479,-0.675156626,0.00407954,-1,-1,-1
22-Jan-17,924.67,10.7,3.84,2.88,-0.21,-0.06,39.96,0.39,0.1,116573000,8678620,2630830,-0.196004328,-0.417232734,0.395607333,-1,1,0
21-Jan-17,921.79,10.91,3.9,26.76,0.31,0.01,31.84,0.4,0.03,111158000,11937600,2717700,-0.534997743,-1.047675572,0.006532336,1,-1,-1
20-Jan-17,895.03,10.6,3.89,-4.04,0.2,0.03,12.39,0.41,0.07,86728400,10992800,3427180,-0.443587149,-0.429611361,0.15898852,1,1,1
19-Jan-17,899.07,10.4,3.86,12.45,0.17,0.02,20.27,0.26,0.12,105625000,8347550,4090650,-0.502144669,-0.466197509,0.16029286,-1,1,1
18-Jan-17,886.62,10.23,3.84,-21.32,-0.07,-0.1,59.2,0.58,0.17,225677000,10788200,4321020,-0.372054018,-0.264613776,0.202994321,1,1,1
17-Jan-17,907.94,10.3,3.94,76.41,0.66,0.04,79.76,1.07,0.1,155095000,18391900,4816480,-0.728172257,-0.248247763,0.102222866,-1,-1,-1
16-Jan-17,831.53,9.64,3.9,9.73,-0.26,-0.03,14.26,0.35,0.09,82755200,14937400,8159260,-0.930411873,0.096911404,-0.159357537,1,1,1
15-Jan-17,821.8,9.9,3.93,3.39,0.25,0.03,10.44,0.4,0.07,71013600,14837900,9341360,0.306618447,0.350025762,0.429417711,1,-1,-1
14-Jan-17,818.41,9.65,3.9,-5.57,-0.12,0.01,22.63,0.45,0.08,93063300,20085800,3999180,0.302938468,0.381227346,0.263168037,1,1,1
13-Jan-17,823.98,9.77,3.89,19.15,-0.09,-0.07,49,0.34,0.16,168968000,25066600,7720620,0.310037041,0.289305627,0.097489582,-1,-1,1
12-Jan-17,804.83,9.86,3.96,27.07,0.14,0.11,70.49,0.9,0.24,222326000,30453800,13690900,0.376295879,0.025787506,0.0446975,1,-1,-1
11-Jan-17,777.76,9.72,3.85,-129.92,-0.83,-0.74,156.69,1.2,0.84,310929000,26823500,21863300,0.476154662,0.258266257,0.049997891,1,1,1
10-Jan-17,907.68,10.55,4.59,4.85,0.22,0.29,13.81,0.4,0.39,115808000,10879700,15157900,0.467032362,-0.205832007,-0.17216415,-1,-1,-1
9-Jan-17,902.83,10.33,4.3,-8.37,0.04,0.31,33.88,0.64,0.43,141877000,25718300,11165200,0.807916246,0.389410306,0.341650456,1,1,1
8-Jan-17,911.2,10.29,3.99,2.61,0.42,0.03,55.47,0.56,0.12,158715000,16676600,11728600,0.3550308,-0.101913381,0.452615053,-1,1,1
7-Jan-17,908.59,9.87,3.96,6.39,-0.38,0.1,85.03,0.69,0.35,279550000,23153600,14628400,0.307658697,-0.291444806,0.493408188,1,1,1
6-Jan-17,902.2,10.25,3.86,-111.18,0,-0.43,162.87,1,0.51,351876000,29471800,11063700,0.268077637,-0.452841052,0.474098431,1,-1,1
5-Jan-17,1013.38,10.25,4.29,-141.35,-1,-0.55,280.68,2.49,0.72,510199000,41557400,19196000,-0.090188806,-0.517758554,0.059332202,-1,0,-1
4-Jan-17,1154.73,11.25,4.84,110.89,1.52,0.21,115.02,1.72,0.21,344946000,41051200,13762400,-1.10941946,-0.916756064,-0.80790838,-1,-1,-1
3-Jan-17,1043.84,9.73,4.63,22.09,1.35,-0.02,22.48,1.68,0.17,185168000,33625200,10055700,-0.818792116,-0.516993603,-0.090791129,1,1,1
2-Jan-17,1021.75,8.38,4.65,23.42,0.21,0.14,34.69,0.39,0.26,222185000,14579600,14595300,-0.519103055,-0.503808852,-0.10583903,1,1,-1
1-Jan-17,998.33,8.17,4.51,34.59,0.2,0.18,44.38,0.49,0.19,147775000,14731700,11337500,-0.59710639,-0.589512606,-0.051202922,1,1,1
31-Dec-16,963.74,7.97,4.33,2.5,-0.19,-0.06,16.5,0.25,0.11,99135100,9066800,9210720,-0.563643407,-0.382036742,0.070426544,1,1,1
30-Dec-16,961.24,8.16,4.39,-12.26,-0.12,-0.17,37.7,0.42,0.27,187474000,13909900,11912800,-0.676128099,-0.603693787,-0.069238892,1,-1,-1
29-Dec-16,973.5,8.28,4.56,-2.42,0.76,-0.01,24.9,0.99,0.12,199320000,27543800,9352850,-0.872367295,-0.620769461,-0.004847227,-1,-1,-1
28-Dec-16,975.92,7.52,4.57,42.72,0.35,0.1,41.09,0.54,0.18,236630000,17453300,10319300,-0.457964637,-0.418792533,0.157177871,-1,1,-1
27-Dec-16,933.2,7.17,4.47,25.59,-0.1,0.11,35.8,0.23,0.25,167308000,8778610,9294450,-0.497302573,0.447730722,-0.360448398,1,1,1
26-Dec-16,907.61,7.27,4.36,11.43,0.09,0.01,16.28,0.28,0.19,123771000,5836810,7603100,-0.534167038,0.605012392,-0.340728939,1,-1,1
25-Dec-16,896.18,7.18,4.35,-2.64,-0.09,-0.2,37.23,0.2,0.35,143665000,8671840,11363100,-0.685486657,0.406149414,-0.328212789,1,1,1
24-Dec-16,898.82,7.27,4.55,-23.16,0.1,-0.11,37.14,0.26,0.35,137727000,7626020,19773600,-0.810758166,0.309640085,-0.461944719,-1,-1,-1
23-Dec-16,921.98,7.17,4.66,57.44,-0.41,0.95,60.44,0.53,0.95,275564000,19613100,15539100,-1.400354391,0.598514344,-0.522407345,-1,1,-1
22-Dec-16,864.54,7.58,3.71,30.26,-0.33,0.06,41.63,0.41,0.09,200027000,16376700,3657740,-1.045393626,0.308602312,-0.062640078,1,-1,1
21-Dec-16,834.28,7.91,3.65,33.4,0.25,-0.01,34.88,0.28,0.04,155576000,9393550,2913250,-0.829999532,-0.054983433,-0.115320039,1,-1,1
20-Dec-16,800.88,7.66,3.66,8.17,0.02,0,9.84,0.18,0.02,99629300,6313550,2335510,-1.455317868,0.346758476,-0.24041605,1,1,-1
19-Dec-16,792.71,7.64,3.66,2.18,-0.23,-0.02,3.29,0.24,0.03,74886400,5894760,2274070,-0.584226789,0.690403008,-0.24041605,1,1,0
18-Dec-16,790.53,7.87,3.68,-0.3,-0.01,-0.02,6.71,0.21,0.05,60524400,5890020,1951490,-0.514570226,0.613228137,-0.167434109,1,-1,-1
17-Dec-16,790.83,7.88,3.7,5.92,0.02,0.07,7.65,0.38,0.1,78989800,8502620,2559210,-0.566337702,0.733017938,-0.232599441,-1,-1,-1
16-Dec-16,784.91,7.86,3.63,6.82,0.03,0.01,6.07,0.13,0.04,83608200,5178610,1625780,-0.617269482,0.282960825,0.118616855,1,1,1
15-Dec-16,778.09,7.83,3.62,-3.39,-0.44,0,3.63,0.52,0.05,81580100,13184400,2679340,-0.125975105,0.257581928,0.564381019,1,1,1
14-Dec-16,781.48,8.27,3.62,0.92,-0.15,-0.03,5.19,0.27,0.07,75979000,7337220,2618560,-0.349830076,0.177157826,0.681408909,-1,-1,0
13-Dec-16,780.56,8.42,3.65,0.47,-0.1,-0.01,10.5,0.18,0.05,81645600,4486190,1962750,-0.394918736,-0.150620627,0.413022093,1,-1,-1
12-Dec-16,780.09,8.52,3.66,10.36,0.33,0.02,11.88,0.44,0.05,76571000,9119700,2465660,-0.491351611,-0.101684463,-0.215678534,1,-1,-1
11-Dec-16,769.73,8.19,3.64,-4.92,0.06,-0.04,9.39,0.17,0.06,57313400,5545500,1948170,-0.354730511,-0.210660778,-0.425620373,1,1,1
10-Dec-16,774.65,8.13,3.68,1.86,-0.32,-0.01,4.18,0.51,0.06,53843100,8108370,2093810,-2.29457099,-0.5312139,-0.804072462,-1,1,-1
9-Dec-16,772.79,8.45,3.69,1.98,0.22,0,4.88,0.62,0.03,68705300,12916300,1758140,0.032980355,-0.295521073,0.258593122,1,-1,-1
8-Dec-16,770.81,8.23,3.69,2.68,-0.15,0.07,8.75,0.63,0.13,80111900,16042700,2683090,0.013764048,-0.049894904,0.281682576,1,1,0
7-Dec-16,768.13,8.38,3.62,3.91,0.51,0.08,11.79,1.21,0.12,96426100,22229600,2537240,0.251013458,-0.143987861,0.417590321,1,-1,1
6-Dec-16,764.22,7.87,3.54,5.52,1.05,0.01,6.9,1.94,0.07,116218000,50671200,3007340,-0.11503457,0.21122446,0.493534424,1,1,1
5-Dec-16,758.7,6.82,3.53,-15.17,-0.62,-0.37,21.76,0.98,0.59,106363000,17344500,11106200,-0.198773438,1.108680375,0.479728108,1,1,1
4-Dec-16,773.87,7.44,3.9,2.72,-0.48,-0.02,5.71,0.51,0.05,60557900,8450790,1908090,-0.831470853,0.394187842,-0.224920857,-1,-1,-1
3-Dec-16,771.15,7.92,3.92,-6.79,0.16,-0.03,13.39,0.48,0.04,69547300,12112100,1805780,-0.738018829,0.401256302,-0.321002928,1,-1,-1
2-Dec-16,777.94,7.76,3.95,21.17,-0.69,0.04,23.76,1.04,0.04,127605000,18579800,2559070,-1.286050158,0.657377907,-0.802195198,-1,1,-1
1-Dec-16,756.77,8.45,3.91,11.08,-0.14,0.02,12.22,0.29,0.03,80461900,5882340,1985600,-0.756234637,0.538788328,-0.292408062,1,-1,1
30-Nov-16,745.69,8.59,3.89,10.09,0.42,0.02,11.67,0.59,0.04,84070800,10626600,1857280,-0.13687926,0.487092022,0.370140688,1,-1,1
29-Nov-16,735.6,8.17,3.87,-0.21,-0.55,-0.01,2.91,0.86,0.03,68511100,17000400,2436960,0.267333221,0.872377885,0.606185343,1,1,1
28-Nov-16,735.81,8.72,3.88,3.78,-0.28,0,5.53,0.29,0.03,61888600,6046890,1726410,0.470838863,0.874741672,0.708913393,-1,-1,-1
27-Nov-16,732.03,9,3.88,-3.35,-0.33,-0.01,7.93,0.55,0.04,52601800,8707660,1631940,1.338816488,0.687228435,1.033312788,1,-1,0
26-Nov-16,735.38,9.33,3.89,-6.27,-0.07,-0.03,12.58,0.19,0.05,54962700,3505990,1782340,0.116004506,0.202339195,0.599949113,-1,-1,-1
25-Nov-16,741.65,9.4,3.92,1.36,0.17,0.01,7.06,0.54,0.03,67807600,7669720,2211790,-0.294712696,0.130537722,0.002128537,-1,-1,-1
24-Nov-16,740.29,9.23,3.91,-4.3,-0.61,-0.02,13.34,0.92,0.06,85919300,15987800,2089790,0.20084303,0.307555291,0.41533038,1,1,1
23-Nov-16,744.59,9.84,3.93,-6.76,-0.07,-0.02,13.33,0.2,0.05,76543800,4812310,2184200,0.126819124,-0.49945724,0.324963641,-1,-1,-1
22-Nov-16,751.35,9.91,3.95,12.1,0.29,0.01,17.34,0.65,0.06,129906000,11284400,2347880,-0.161402873,0.069947603,-0.100383676,-1,-1,-1
21-Nov-16,739.25,9.62,3.94,8.22,0.04,0.02,11.21,0.1,0.04,60802400,3663210,1999840,0.096485838,0.381908998,0.431395361,1,1,1
20-Nov-16,731.03,9.58,3.92,-20.59,-0.08,-0.03,37.54,0.19,0.07,154116000,5173420,2680300,-0.214918372,0.568485766,-0.078652893,1,1,1
19-Nov-16,751.62,9.66,3.95,0.03,0.18,-0.01,11.77,0.27,0.04,110608000,5186540,2048720,-0.743352706,0.240225256,-0.201945461,-1,-1,-1
18-Nov-16,751.59,9.48,3.96,10.61,-0.51,0.02,15.99,0.53,0.06,87363100,10816100,2650960,-0.819583706,0.523366877,-0.233847021,1,1,-1
17-Nov-16,740.98,9.99,3.94,-3.22,-0.07,-0.08,16.13,0.27,0.13,108579000,6984700,3120160,-0.546514583,-0.117928015,-0.454579646,1,-1,1
16-Nov-16,744.2,10.06,4.02,32.58,-0.16,0.13,38.58,0.4,0.13,141294000,9533550,4232760,-0.366367373,0.194335247,-0.530818828,-1,-1,-1
15-Nov-16,711.62,10.22,3.89,6.6,0.25,0.01,10.46,0.47,0.1,72038500,6557550,3032290,0.130565175,0.239415751,-0.230699727,1,-1,1
14-Nov-16,705.02,9.97,3.88,2.99,-0.13,0,6.47,0.2,0.03,62993000,3573250,2525810,0.686212922,0.666524573,-0.055449038,1,1,1
13-Nov-16,702.03,10.1,3.88,-3.02,0.22,0.12,17.94,0.57,0.22,80318100,8227770,3344370,0.191512571,0.694361218,-0.118758472,1,-1,0
12-Nov-16,705.05,9.88,3.76,-11.36,-0.41,-0.06,13.12,0.64,0.08,64622500,10052500,2592430,-0.036438241,1.296504982,0.54783386,-1,1,1
11-Nov-16,716.41,10.29,3.82,0.88,-0.23,0,3.91,0.31,0.04,63119700,6056300,2124360,-0.110961761,1.31583781,0.529712819,-1,-1,-1
10-Nov-16,715.53,10.52,3.82,-7.74,-0.14,-0.04,11.81,0.17,0.06,68807800,4253980,2334820,-0.268889807,1.402563481,0.341293714,1,-1,0
9-Nov-16,723.27,10.66,3.86,13.42,-0.17,0.02,31.44,0.61,0.13,132429000,14606600,2894790,-0.527737258,1.319750877,0.157860718,-1,-1,-1
8-Nov-16,709.85,10.83,3.84,6.72,0.02,0,10.6,0.18,0.04,79660800,6258150,2493340,-0.54008313,-0.033852891,0.158776889,1,-1,1
7-Nov-16,703.13,10.81,3.84,-8.39,-0.06,-0.05,10.84,0.18,0.1,65047100,5992480,2806430,0.324311737,-0.074176436,0.53483277,1,1,0
6-Nov-16,711.52,10.87,3.89,8.1,-0.13,0.02,14.7,0.4,0.08,59902200,5688710,2192880,0.159851582,-0.130610742,0.399591521,-1,-1,-1
5-Nov-16,703.42,11,3.87,0.18,-0.09,-0.01,9.77,0.36,0.08,53752300,5502670,2318820,0.001850597,0.007882712,0.22341672,1,-1,1
4-Nov-16,703.24,11.09,3.88,14.54,0.29,0.02,21.37,0.3,0.07,99907700,9958040,3481430,0.009507332,0.104550529,0.274699608,1,-1,-1
3-Nov-16,688.7,10.8,3.86,-52.13,0.05,-0.24,67.61,0.35,0.37,172808000,15228600,5883490,0.209303887,-0.198880921,0.422164052,1,1,1
2-Nov-16,740.83,10.75,4.1,11.04,-0.02,0.01,18.48,0.47,0.08,84865200,11691700,3646100,-0.646568013,0.170632469,-0.351148616,-1,1,-1
1-Nov-16,729.79,10.77,4.09,28.82,-0.23,0.1,35.11,0.88,0.16,130527000,22901300,4714890,-0.514670446,0.327323382,-0.167650085,1,-1,1
31-Oct-16,700.97,11,3.99,-0.89,-0.18,-0.04,17.61,0.56,0.07,97064400,13393900,3893350,-0.364148531,0.240461553,-0.076628969,1,-1,1
30-Oct-16,701.86,11.18,4.03,-12.62,0.74,-0.06,17.64,1.16,0.08,100665000,16694900,4364420,-0.660634711,0.115142918,-0.370040124,-1,-1,-1
29-Oct-16,714.48,10.44,4.09,24.83,-0.65,0.12,30.35,1.64,0.13,134761000,27070400,5732580,-1.340044649,1.016916848,-0.796624976,-1,1,-1
28-Oct-16,689.65,11.09,3.97,1.34,-0.41,-0.05,6.28,0.63,0.09,81145500,13971500,4260230,-0.779989902,0.750642489,-0.192922092,1,-1,1
27-Oct-16,688.31,11.5,4.02,10.01,-0.03,0.06,10.55,0.35,0.1,96105300,13255400,6216070,-0.724301754,0.487517067,-0.633947071,1,-1,-1
26-Oct-16,678.3,11.53,3.96,20.71,0.12,0.06,22.05,0.28,0.07,88877100,10221800,5418040,-0.801404647,0.559772021,-0.671026489,1,-1,1
25-Oct-16,657.59,11.41,3.9,3.83,-0.56,0.03,10.72,0.84,0.05,90378800,19316000,3154970,-0.544088285,0.622429807,-0.573606206,1,1,1
24-Oct-16,653.76,11.97,3.87,-3.31,-0.07,-0.05,4.65,0.19,0.05,62218200,5739690,2999400,-0.463919797,0.132941304,-0.307921753,1,-1,1
